"","id","Le","vza","GF0_360","cc"
"160","DSCN6588.JPG",2.01,"45",0.309189105380123,0.690810894619877
"161","DSCN6589.JPG",2.02,"45",0.307571881406447,0.692428118593553
"162","DSCN6590.JPG",0.56,"45",0.718626716281634,0.281373283718366
"163","DSCN6591.JPG",1.81,"45",0.354006236325735,0.645993763674265
"164","DSCN6592.JPG",1.7,"45",0.369090995228004,0.630909004771996
"165","DSCN6593.JPG",0.23,"45",0.868507416403948,0.131492583596052
"166","DSCN6594.JPG",0.84,"45",0.628156924561131,0.371843075438869
"167","DSCN6595.JPG",5.46,"45",0.0876660292521578,0.912333970747842
"168","DSCN6596.JPG",0.42,"45",0.779045428704326,0.220954571295674
"169","DSCN6597.JPG",3.1,"45",0.183155460230503,0.816844539769497
"170","DSCN6598.JPG",3.39,"45",0.164353885644391,0.835646114355609
"171","DSCN6599.JPG",0.41,"45",0.786035454028632,0.213964545971368
"172","DSCN6600.JPG",0.44,"45",0.768573311282237,0.231426688717763
"173","DSCN6601.JPG",2.22,"45",0.282893603459266,0.717106396540734
"174","DSCN6602.JPG",0.18,"45",0.897574379382225,0.102425620617775
"175","DSCN6603.JPG",3.66,"45",0.149893620686685,0.850106379313315
"176","DSCN6604.JPG",3.37,"45",0.237688855582545,0.762311144417455
"177","DSCN6605.JPG",3.77,"45",0.114952107774734,0.885047892225266
"178","DSCN6606.JPG",4.31,"45",0.123331093768843,0.876668906231157
"179","DSCN6607.JPG",0.26,"45",0.85959007356108,0.14040992643892
"180","DSCN6608.JPG",2.38,"45",0.333346253897704,0.666653746102296
"181","DSCN6609.JPG",0.61,"45",0.705266852722794,0.294733147277206
"182","DSCN6610.JPG",3.78,"45",0.150556876324358,0.849443123675642
"183","DSCN6611.JPG",0.39,"45",0.790938808207142,0.209061191792858
"184","DSCN6612.JPG",0.34,"45",0.817057729081606,0.182942270918394
"185","DSCN6613.JPG",0.1,"45",0.938698382345341,0.0613016176546591
"186","DSCN6614.JPG",4.21,"45",0.134599979327097,0.865400020672903
"187","DSCN6615.JPG",0.13,"45",0.920622512791359,0.0793774872086412
"188","DSCN6616.JPG",0.22,"45",0.87216393612073,0.12783606387927
"189","DSCN6617.JPG",3.14,"45",0.176219270591073,0.823780729408927
"190","DSCN6618.JPG",0.29,"45",0.841981497751822,0.158018502248178
"191","DSCN6619.JPG",3.73,"45",0.203636708184747,0.796363291815253
"192","DSCN6620.JPG",3.3,"45",0.199489207021896,0.800510792978104
"193","DSCN6621.JPG",2.65,"45",0.217059021138043,0.782940978861957
"194","DSCN6622.JPG",1.5,"45",0.440136871845228,0.559863128154772
"195","DSCN6623.JPG",3.17,"45",0.194773201026754,0.805226798973246
"196","DSCN6624.JPG",1.15,"45",0.533978930866367,0.466021069133633
"197","DSCN6625.JPG",2.26,"45",0.291442710217582,0.708557289782418
"198","DSCN6626.JPG",2.82,"45",0.199185573759195,0.800814426240805
"199","DSCN6561.JPG",1.66,"60",0.328498039410334,0.671501960589666
"200","DSCN6562.JPG",0.84,"60",0.570826922122401,0.429173077877599
"201","DSCN6563.JPG",2.03,"60",0.258102943366258,0.741897056633742
"202","DSCN6564.JPG",1.61,"60",0.346984662728942,0.653015337271058
"203","DSCN6565.JPG",0.68,"60",0.626862560182657,0.373137439817343
"204","DSCN6566.JPG",2.38,"60",0.245392614285006,0.754607385714994
"205","DSCN6567.JPG",1.32,"60",0.413381644909913,0.586618355090087
"206","DSCN6568.JPG",2.64,"60",0.189974934233385,0.810025065766615
"207","DSCN6569.JPG",1.98,"60",0.2660371271157,0.7339628728843
"208","DSCN6570.JPG",2.29,"60",0.21583114111282,0.78416885888718
"209","DSCN6571.JPG",1.96,"60",0.272265101503945,0.727734898496055
"210","DSCN6572.JPG",1.94,"60",0.271350573286346,0.728649426713654
"211","DSCN6573.JPG",2.65,"60",0.202160371271157,0.797839628728843
"212","DSCN6574.JPG",0.97,"60",0.522610066014791,0.477389933985209
"213","DSCN6575.JPG",0.95,"60",0.565651213580186,0.434348786419814
"214","DSCN6576.JPG",1.85,"60",0.302697672109991,0.697302327890009
"215","DSCN6577.JPG",0.36,"60",0.771287288430039,0.228712711569961
"216","DSCN6578.JPG",1.36,"60",0.509699955328337,0.490300044671663
"217","DSCN6579.JPG",0.46,"60",0.722400357373306,0.277599642626694
"218","DSCN6580.JPG",0.48,"60",0.711764778875267,0.288235221124733
